# κ ΔE g
9.400947316662433897e-03 7.826582172380442959e-01 7.966242031930316145e-03
6.724110809051205527e-03 8.384315418655335916e-01 8.436190004940382833e-04
6.295127699538315483e-03 9.155955344107158389e-01 8.132066153781964887e-03
7.549876246174296729e-03 8.459374643541252015e-01 4.819174091634870552e-04
6.804316108125181041e-03 1.317333398616627127e+00 3.727580979650999080e-03
1.437623695582735577e-03 6.985682470465556237e-01 2.672738014387116522e-03
3.499449695228500599e-04 9.628801689695632993e-01 2.395116026601965074e-03
8.049449436439299818e-03 5.027970090153786042e-01 8.274820939999276773e-03
8.225313459612207390e-03 8.790968345643752624e-01 5.810075335863112977e-03
7.324958227484226238e-03 9.639967051516715735e-01 3.347946919877099921e-03
1.461329423917758245e-03 1.226660181482163825e+00 4.321876373344025503e-03
6.071754083087034168e-03 9.066552421440909892e-01 6.673403262298613012e-03
4.569617646245871696e-03 8.838833203633733593e-01 9.753147649507786301e-03
3.647753045495240060e-03 7.621367429234898738e-01 3.669837346083658705e-03
8.521726857895069954e-04 7.248754418345519923e-01 7.415920912322931068e-03
2.466256522025888666e-03 1.415447963039075496e+00 8.231079992645539203e-03
8.584941788414341204e-03 1.331710868977684648e+00 9.732270740876981189e-04
6.020786134000112415e-03 8.319192082382381725e-01 2.116930828577195511e-03
2.567695031600420678e-03 1.484996082882194202e+00 3.365612761778761629e-03
6.687267355657036368e-04 6.377920649498602934e-01 8.079624356219431217e-03
5.197816377718027930e-03 6.659331197637499145e-01 3.842367608482492435e-03
7.182735708433073477e-03 1.336066210215417938e+00 8.085156315382820147e-03
7.049020008824455515e-03 9.985590173274803139e-01 8.809925047268818768e-03
3.028554669145433649e-03 1.212094850875549135e+00 9.636389797647439831e-03
8.478710905197394884e-03 5.407748730977723906e-01 6.177838399428453586e-03
6.158146877091685498e-03 1.461682374516048100e+00 8.038225747392678533e-03
3.588473107997271726e-03 6.850083271133092788e-01 2.541624769576373362e-04
4.683486517784622195e-03 1.417637968210005317e+00 2.222897848377946173e-03
5.519808421023471474e-03 7.661718972204369926e-01 5.576152372319110456e-03
6.292588320948624449e-03 1.365410339842313192e+00 2.663301697918679309e-03
1.987132270560897432e-03 5.822501353133479052e-01 9.220895390714274956e-03
3.586868476440407093e-03 1.075951176513946894e+00 3.435190795565543857e-03
4.068361941099440937e-03 1.083072607191587267e+00 7.763185330243603001e-03
4.658792217411677886e-04 1.088579336810771014e+00 4.242083453599441653e-03
9.799881224794110279e-03 1.325114278009323243e+00 4.583141046576991173e-03
8.755537606109291965e-03 9.304634973178355084e-01 6.585191080142666596e-03
1.295275845614677051e-03 1.458258940858668584e+00 7.825978091777853474e-03
6.129906570890778297e-03 1.341100068053427741e+00 4.139344798765682600e-03
7.052617089549321691e-03 5.767257161242417274e-01 3.414259353208028581e-03
2.753327411040690492e-03 1.496275779393593686e+00 6.831936846760807563e-03
8.341050151423393816e-03 1.000871525164708231e+00 7.931899147768988953e-03
3.018666543410077497e-03 8.201754804414194133e-01 4.473201964636052894e-03
2.521574477224240544e-03 9.556254389951489570e-01 2.282099533746694952e-03
4.258829477704435471e-03 1.250055652816019602e+00 9.091316613539604866e-03
8.633462539954008322e-03 8.803796476007789140e-01 7.056935826140673523e-03
7.546395960149923123e-03 1.043528041658713601e+00 2.446048959779442266e-03
2.327149678572012093e-03 9.311467635170361801e-01 6.137015080921583241e-04
7.515726467838138372e-04 1.470934146922406871e+00 7.298540348511444592e-03
2.050209869149309267e-03 1.407501731337503781e+00 1.031793396147869099e-03
2.063624814630694946e-03 1.255459374028951469e+00 9.323530166299399610e-03
5.063455664043735489e-03 1.423685418309156070e+00 4.885162779725045999e-03
1.416638716443317661e-03 1.246553496749662315e+00 8.652500953950278614e-03
6.903762221475259059e-03 1.220693160004815869e+00 7.274757964838990572e-03
1.184569833492147596e-03 6.422544438989075122e-01 5.850239547088710405e-03
3.313554945425071802e-03 1.252065609970770321e+00 4.420253059649139650e-03
8.660538844033440972e-03 7.412887499279552372e-01 4.329098666313441028e-03
9.891452203413232669e-03 7.055573396253813634e-01 6.230202814373941335e-03
7.870746991300869161e-03 6.857762273308950496e-01 1.769287349686236594e-03
1.075880371660523300e-03 6.134142494233452148e-01 7.285855358003735099e-03
1.317444393033803934e-03 9.651501745502070184e-01 7.377614593915374783e-04
9.419039816284856259e-03 9.886962825500377194e-01 7.704495523459023963e-03
4.791818892699832230e-03 1.446118374516710992e+00 6.759470577488798163e-03
6.650550963203280888e-03 1.153713762018392597e+00 6.581892725122969259e-03
2.103024032948853060e-03 1.219733383704494134e+00 6.031263421848550264e-03
5.488754693445673481e-03 9.534558314651153665e-01 3.017036993545112785e-03
7.101823661639599175e-03 7.799387166188597176e-01 8.473151513681689145e-03
8.816623852832954425e-03 5.767486657619933510e-01 7.839627552400788360e-03
6.013524167667320258e-03 1.334238050379235485e+00 3.075833486766157369e-03
3.275746494825509947e-03 1.173346949267228823e+00 9.019288092476390349e-04
3.375000666179302656e-04 1.119286121896158281e+00 9.427282343549886826e-03
1.711668561759672482e-04 9.278300199574815998e-01 4.693252327719053471e-03
2.335367074976681633e-03 6.218617600140958768e-01 7.812814476134502875e-03
7.199846246527297038e-03 5.748437233228623766e-01 9.377925772909837324e-03
6.077489930457353681e-03 5.858743697457310384e-01 1.581605547158419301e-03
8.635130403012464956e-03 7.289959273413177954e-01 7.669710544200136065e-03
4.350914185597263249e-03 1.090616092401576198e+00 9.032633050365538110e-03
6.289747681185860369e-03 1.131788071367841653e+00 1.266479996889632084e-03
1.799559639477511797e-03 9.426559355989010403e-01 3.380711464539652190e-03
4.236996616390460192e-03 8.701006221286252673e-01 4.493881271772524541e-03
4.805900525946165194e-03 5.770232773592535169e-01 5.716785792886743510e-03
1.530306878006880032e-04 1.460268679833094607e+00 4.164071047441356491e-03
5.673935522303961976e-03 1.190920504434015204e+00 6.062026826511624639e-03
3.805702816358554758e-03 5.393083377742990958e-01 2.729328152490105228e-03
9.720937095833676739e-03 1.269788494242420462e+00 9.384254292951239515e-03
9.844070941721964202e-03 1.037000041628868718e+00 1.868415651861312764e-04
1.394481891092925509e-03 1.473396570486406709e+00 8.666783916079612944e-04
9.631485972065877837e-03 1.443023262672966212e+00 7.068880000679627837e-03
6.176682065381328135e-03 1.090690433087250444e+00 1.847310434631789012e-04
6.850457360092050696e-03 1.437526786535006540e+00 6.056897327324130796e-03
8.608136420752495951e-03 1.464238653121064271e+00 8.502284073584266862e-04
1.182603187079409425e-03 1.291312592635954104e+00 7.844030557034680634e-03
5.249276520867432287e-03 6.204084288904968547e-01 7.277729684717841596e-03
6.956473792439668916e-03 1.260339080718349436e+00 7.403204836756033420e-03
1.543308473289207539e-04 5.951329458517005122e-01 4.841707540510302964e-03
1.779186033222879401e-03 1.278987175153030176e+00 1.680793704534894488e-03
1.779604378800048138e-03 6.652531901103841960e-01 5.338637462663424309e-03
9.264641508103362011e-03 9.861681801316911633e-01 4.093914518901632313e-03
6.472301082531546450e-03 7.798095382545930931e-01 1.620124157475375751e-03
7.547472842116768194e-03 1.305765183552242803e+00 3.498039049275657002e-03
6.773976895883549766e-03 6.765192031584872367e-01 1.540253150949187719e-03
7.034171729345064898e-03 9.223655175443001841e-01 3.829415963591105854e-03
6.104439932082133830e-04 5.602621860024392664e-01 7.878687569823708287e-04
6.410429911871357543e-03 1.273572514166880332e+00 9.077558876074099878e-03
3.391441646490624411e-04 1.488670627178443784e+00 9.763042689524032043e-04
9.099409371718776779e-04 1.405402973833296709e+00 1.311275603487908718e-03
8.426555649293010486e-03 1.023262529615496241e+00 8.404486820851439846e-03
2.301962140890686116e-03 1.069142092373946529e+00 8.319101224459939103e-03
9.209354517829602222e-04 1.148591600472802510e+00 4.386499790674921128e-04
9.728406144252823434e-04 1.104369795206421756e+00 9.683504319361432161e-03
7.945222698995830016e-03 7.267655688625753729e-01 1.746204028628844203e-03
8.816062997741061155e-03 1.026040656194788347e+00 2.491194749161324516e-03
3.988044099848687095e-03 9.673823102344772940e-01 9.899949243010854397e-03
9.966683636486820333e-03 6.970838149429308128e-01 1.580753087234731871e-03
2.168243402089440990e-03 9.181761233864281779e-01 4.801405271063298452e-03
2.562722352129585823e-03 1.216539613462977787e+00 9.650537821918946796e-03
1.070830528333542109e-03 9.147192272224036191e-01 5.417440992415358154e-03
4.895608181844771090e-03 7.412203021081762433e-01 6.590499426192241751e-03
2.850043966516629772e-03 9.485735521108502599e-01 1.620743487351814188e-04
2.365389718694559020e-03 8.243750399582437938e-01 6.025106833404163080e-03
6.812964889891483765e-03 1.449736780970219963e+00 8.571794959363976049e-03
5.976734183919936612e-03 1.385756039269792961e+00 6.298933242040405563e-03
6.350793797302692160e-03 6.518066531752763071e-01 5.331228551935116890e-03
2.331111226689358117e-03 9.576739378091525534e-01 3.237665257158144419e-03
1.868118431284450202e-03 1.493198392087945914e+00 8.156403601908139220e-03
7.394376695061636098e-03 7.559351364830843023e-01 2.226545014389811738e-03
2.051991972680640430e-03 1.077936703626307446e+00 6.345911799387213628e-03
3.280081140328577980e-03 6.973986028288019501e-01 7.990513378731486580e-03
4.629162464397167456e-03 1.130355635151122140e+00 6.501392164908375952e-03
7.452630229683276757e-03 8.054692735639562562e-01 2.300965634926639778e-03
1.939436636723614483e-03 8.339986454064369781e-01 8.012555203151725675e-03
4.594976556669632881e-03 1.386466687553304267e+00 4.101353095597962128e-03
7.780875803555307828e-04 1.174628982959806445e+00 9.275970195951745850e-03
9.251725961164126294e-03 1.356206384527406605e+00 8.935300455016729343e-03
6.307562973004973532e-03 8.970502798085457918e-01 8.814698809293679965e-03
4.646806487611972354e-03 1.138761212830922354e+00 5.344771260992191297e-03
2.607514127846060573e-03 6.891397521204644105e-01 3.001625059715708026e-03
1.510095931809818902e-03 6.268798699427565735e-01 2.890241005377959787e-03
5.262355737348620340e-03 7.536855876099053386e-01 2.659124193156246763e-03
9.531616239750460504e-03 1.020669385292972242e+00 1.368974466250871477e-03
4.486868849743492343e-03 1.311135692447816803e+00 5.555696982649398208e-03
5.575272859885936801e-03 1.046339025100751829e+00 1.734518721372227575e-03
3.162803701100871858e-03 1.185904506033719663e+00 6.756288024694592775e-03
7.648420081587163633e-03 6.130468520485981010e-01 7.766644274127912709e-03
7.754538362791693444e-03 7.748336945703329093e-01 7.192060527265621041e-03
2.526916264835532989e-03 8.245749945520635116e-01 6.569587342665109825e-03
2.381208225152320074e-03 6.579369328182582688e-01 2.553423285778003236e-03
8.986899627942608951e-03 9.713963578287965195e-01 1.084525629204104212e-03
9.476236217192292657e-03 6.315514810835447523e-01 4.209738507247946966e-03
6.559601927883501778e-03 7.890984947174995989e-01 2.382357579873608643e-03
9.218644629699378808e-04 8.364339621057956808e-01 1.478376927922767483e-03
3.473945834396326322e-03 5.033662821571777135e-01 2.808420494703243271e-04
3.766624254795464342e-03 1.159187268625787803e+00 1.167889521386411122e-03
6.582780701572391209e-03 9.826778176763383277e-01 4.619480215906510145e-03
1.689401542280664697e-03 1.429732262520802877e+00 4.870056267283983352e-03
7.386209951355499070e-03 1.399777593337655279e+00 1.067557248266397469e-03
3.784001374190906286e-04 5.671666288183175864e-01 8.830202174763213119e-03
4.460073516505619687e-03 1.300807781926669460e+00 1.476661613531375867e-03
5.957433246282950456e-03 5.022852755048374807e-01 6.283933477723825135e-03
6.334077143186231341e-04 9.604728702441254207e-01 2.390052635258022549e-03
5.502379650984492825e-03 1.041205140253292249e+00 5.518075930397135093e-03
3.069783079225272583e-03 1.278488963134742473e+00 2.498797286620104904e-03
7.448782908644978849e-03 1.020039961616139967e+00 3.720984044302326228e-03
4.565977896086067037e-03 1.356396449867074416e+00 4.690002518854230712e-04
5.553292583062763473e-03 8.204369440846248640e-01 6.572098951360278926e-03
9.494277534642889607e-03 7.215834904966222929e-01 8.022301959905397267e-03
7.072472258035976921e-03 1.050727766981645939e+00 3.195217133716603090e-03
6.370102653713320337e-03 1.096155092987584290e+00 5.251161835994521722e-03
3.956683172257080029e-03 7.942503341909405989e-01 7.182579836624204510e-03
9.728126620306858964e-04 6.712437976647235294e-01 4.102676787454119685e-03
7.907450221463576540e-03 1.241908610384708789e+00 6.248581590838117594e-03
6.923207008557832193e-03 1.225878186866481201e+00 3.461063142026606521e-03
4.957834653685416065e-03 6.134272415221619923e-01 7.918328095560436819e-03
7.845318625177615185e-04 1.019391782823861448e+00 8.323988951242943836e-04
8.090280842543986009e-03 9.104644040435171393e-01 2.028861002556352558e-03
8.626075844153259856e-03 6.552483222131980645e-01 3.489261184030307064e-03
8.249554114420297110e-03 6.375327665883790962e-01 5.601896271555037443e-03
5.380212337286554257e-03 6.095362067376460802e-01 5.142819166679349872e-03
8.436860621341316091e-03 9.513225537614568017e-01 3.917455657518649145e-03
5.149745459678604052e-03 5.952899437489422851e-01 4.995700200191959851e-03
5.591861954216892187e-03 9.543593740406990378e-01 1.362004609708384901e-03
7.925964617759956657e-03 1.363346472207815241e+00 2.008406906108892685e-03
6.124646147592842545e-03 9.777924632652434944e-01 2.271390569221516794e-04
8.696716970233912911e-04 8.695918175159502717e-01 8.615666540339652485e-03
2.721223928631159861e-03 1.003348413274162354e+00 8.976900444082142050e-03
1.608691411183746974e-03 1.214062997217421724e+00 1.661372250959131883e-03
1.640779067185351825e-04 8.312429090400974552e-01 8.534975097470054797e-03
2.812420683559678416e-03 6.510410617450824722e-01 6.292623067180976720e-03
6.146902488001578478e-03 5.914967412709691841e-01 2.331398758191571309e-03
5.723571343803138083e-03 1.145187686169165886e+00 1.348205003576591603e-03
1.792140988302116803e-03 1.284478349928539931e+00 2.345426373617455398e-03
3.620726852205432417e-03 9.163015741512143819e-01 1.947104785452306560e-03
1.246897551819589221e-03 6.924105394370967392e-01 2.275012114324874522e-03
9.093796742901815930e-03 5.053384782898227012e-01 5.900725104655646022e-03
5.233041884199652206e-04 6.502844250481983890e-01 4.681501379091483703e-04
7.822669184238687651e-03 7.627058476709617230e-01 9.962347568185081752e-04
9.976488789956803466e-03 1.451546840686727791e+00 7.084524646608354563e-03
7.354364949813950100e-03 1.295050923234059681e+00 9.136300356517905452e-03
5.895059988604275068e-03 1.379293761843917832e+00 5.792615552141854897e-03
1.315100293393083519e-03 5.496774907727750570e-01 9.555531737583850688e-03
8.036788272545161357e-03 1.024171638089265368e+00 5.182864452846808363e-04
3.673624968316683463e-04 7.319165265256563080e-01 7.921458003776004177e-04
1.263158056824252888e-03 5.212881700283842346e-01 8.028525590761231498e-03
9.093662272026395085e-03 1.458972089767637481e+00 1.809196676546595984e-03
4.882768850940206323e-03 9.377567516234349698e-01 5.380813421947799532e-03
4.087934351616788302e-03 9.002122707267034007e-01 7.502584719137618888e-03
