# ΔE ℽ g
6.627039166076240662e-01 1.855426980113220048e-03 7.957245413637129700e-03
8.993271661977262355e-01 6.022120972467114378e-03 9.129502302849803672e-03
1.320117395216568568e+00 6.100177423698584060e-03 1.830187872622937280e-03
5.543341633774021560e-01 4.090144811908835720e-03 9.859923175192462572e-03
1.084914306480024404e+00 5.981221732555793910e-03 4.172575019467335603e-04
1.174828657563569134e+00 1.912651942815174260e-03 5.600806695080273560e-03
1.238504805573828360e+00 5.657723701241629786e-03 5.250462175687003151e-03
5.928453884075824964e-01 4.840849408961366875e-03 2.149958260982773144e-03
6.438812951304866417e-01 9.081042139479711742e-03 8.020022882784907589e-03
7.976170868508071221e-01 4.024469675812641228e-03 3.042315703615770979e-03
1.047655501759794383e+00 2.721622880678215180e-03 7.449074999577504075e-03
1.280536714115626751e+00 8.778756081311985329e-03 9.391076064605143004e-04
1.200366848337649284e+00 3.823783381053680232e-03 3.755699053861626027e-04
8.037306566489476056e-01 3.138100034624238376e-03 5.334305354214094810e-03
9.568324812077166897e-01 8.290592022345900577e-03 6.591411286746944043e-03
1.010372936722909065e+00 9.894823386089799527e-03 9.666890360253810321e-03
5.169328693297134958e-01 8.704208679588270811e-03 7.252810648876620130e-03
8.601911718469783530e-01 1.624950870363641841e-03 2.584304219106534940e-03
1.357746451252542119e+00 4.528632426185511678e-03 9.257227398098983717e-04
9.515965050771507672e-01 6.039342349159392866e-03 7.947041928863956411e-03
8.224624118169047149e-01 6.129700601502161960e-04 5.483493619763325604e-03
7.233328095072156794e-01 7.940027460631356518e-03 4.548953332318437202e-03
1.118837714599697719e+00 4.661566480895497702e-03 9.920439922167000393e-03
8.418620461527449583e-01 9.367780086038767287e-03 9.135036945081583329e-03
1.088344012359772517e+00 9.863920452980819500e-03 5.656279363846440991e-03
1.310965140910450355e+00 4.399437305668414157e-03 3.421957738366828393e-03
7.992320630080863575e-01 4.300796021326398072e-03 6.618761532094711089e-03
1.032838399519576011e+00 4.502917658248082287e-03 9.379652979864922316e-03
1.346450616402835809e+00 6.880833091882657994e-03 8.399469992352925213e-03
1.183539484224854332e+00 7.221877641317652440e-04 4.464532991954765946e-03
1.229644844907991752e+00 1.517657993462954861e-03 6.126797186249225043e-03
1.368696458238194857e+00 3.046591097351905586e-03 5.417868076125015309e-03
1.414599970154324593e+00 2.991256419557611172e-03 9.097420642998236412e-03
1.151810650769489852e+00 7.538187092703080468e-03 3.404146406997628563e-03
5.339864825129616577e-01 1.949281373221512697e-03 6.490308719622795569e-03
1.389179379673401105e+00 8.451310311722810831e-03 6.901567744986775773e-04
1.479323862877128359e+00 2.041141236619954322e-03 2.468164275109785769e-03
5.121307232400170717e-01 6.190678354013542245e-03 4.296328466498420921e-03
8.804921786023425234e-01 6.524055398417172476e-03 6.269852089593549831e-03
1.211310210336897342e+00 9.171061412041014689e-04 1.497667997964034162e-03
1.087700318659956977e+00 3.514324913111288064e-03 4.084368354169805142e-03
6.824699634121366154e-01 4.240789189052323292e-03 7.401425439373343802e-03
1.137805174445606582e+00 9.548319512995053979e-03 5.943292128160759108e-03
1.022287614925989629e+00 6.329713920102235120e-04 1.197505764411198803e-03
8.300208686377913425e-01 5.686772265091447585e-03 3.321556044220413170e-03
1.338804770528444710e+00 9.071167769312472873e-03 1.984582296821039461e-03
5.446423074412629628e-01 8.736717625604537105e-04 2.861087559563673180e-03
1.096969047131045594e+00 4.370008427404555203e-03 4.186155312748359759e-03
8.923739744224858939e-01 2.014332999414350457e-04 3.603103017811836936e-03
9.460830253927398070e-01 3.563414021722600706e-03 5.846061393767403719e-03
5.289968944808249862e-01 8.352773896415499957e-03 8.227294126136455027e-03
1.034950071457885867e+00 5.314787729280876860e-04 2.020704573019480293e-03
6.992215591348500681e-01 7.889018862593685094e-03 4.938731064596574641e-03
5.997189780070949494e-01 5.183425860272058636e-03 7.148917585183683053e-03
1.483341943314935296e+00 9.408841990264437544e-03 3.793728118885761596e-03
1.342780350841295434e+00 1.577492196333334790e-03 6.343859455783998520e-03
9.836278098131557845e-01 6.056648416206474213e-03 2.472685576092677976e-03
8.743408793480729191e-01 2.614877858311931771e-03 3.210345153133125403e-03
1.260132655468144680e+00 9.244170280941998302e-03 2.632807184447070493e-03
1.461948665238710587e+00 7.730679265108969349e-03 6.724806707700032964e-03
1.117927314486132584e+00 7.648539262623563727e-03 1.780497631805325531e-03
9.267258393385306992e-01 8.959393755836306261e-03 1.680678454332865720e-03
1.144230042913274570e+00 2.091318797211803512e-03 8.050939205932658091e-03
5.544241570069617930e-01 4.484213155413646385e-04 7.290012252365957353e-03
1.126755341232711594e+00 6.993478545298643934e-03 2.514892465376987723e-03
1.361495815878233095e+00 2.734631529402568179e-03 5.760382397247422112e-03
7.003711679736183138e-01 4.704205979940131142e-03 8.644194425659345454e-03
1.375677441898569331e+00 2.387918235329064120e-03 7.379321425780950745e-03
1.486148784965068970e+00 3.362828899612605761e-03 2.507449240499111647e-03
1.349452344531289150e+00 7.418376655515453730e-04 3.865491977590162880e-03
9.023222214138435504e-01 5.550557219796139856e-03 3.198460588048720912e-04
5.165194467937130884e-01 2.522239781688582691e-03 1.935891358697351032e-03
1.336316419231617925e+00 7.310426329328681156e-04 1.274386359090753842e-03
5.963156177165768179e-01 1.432336449436667335e-03 6.563747465377718117e-03
5.044337142792582052e-01 2.348786766971797980e-03 8.669974591231772304e-03
6.098499807334543110e-01 3.378353847406896128e-03 5.585066422589433574e-04
1.243605239634214765e+00 6.929223814346041101e-03 4.347427193363288984e-03
1.444414376367645136e+00 9.714774868360285393e-03 5.428295008135304578e-03
8.757410748952890733e-01 8.096123001005648898e-03 2.281706478500769922e-03
7.979300322075264518e-01 9.430853461375187513e-03 2.861206101585726629e-03
9.198296630227420501e-01 6.643785221340736680e-03 3.903984456696031786e-03
1.016783027482026647e+00 6.935827501270829844e-03 9.511978493306105092e-03
6.992396586249257640e-01 2.395940498468527354e-03 6.512967658626173280e-03
9.096840597571357323e-01 3.177319065247915207e-03 4.198169869002664825e-03
5.094920364651982503e-01 9.651792972273863166e-03 6.152501134234806754e-03
8.908253815511335549e-01 4.296192354508123271e-03 8.595049912739158998e-03
6.493716105984572717e-01 2.966219172151940680e-03 4.152546763969695680e-03
6.366976224754479219e-01 5.186007776351332470e-03 1.973270628870895087e-03
1.251608849375988486e+00 7.612521087980608607e-03 8.696320925612859368e-03
5.622305189563773231e-01 1.168898181689054889e-03 3.486304695251536863e-03
6.828808219207064267e-01 9.688646740173287655e-03 7.955394022831486014e-03
7.105843861257277183e-01 9.642599534057239366e-03 4.737368501168906336e-03
9.413832461033850851e-01 9.292847942601486361e-03 9.125829132697002924e-03
1.055181814333945756e+00 6.944777925046685153e-03 6.794431480277790709e-03
8.648277351900662824e-01 9.781701623256507452e-03 4.930077056583110316e-03
8.279301146240379827e-01 9.860021401701443006e-03 3.515763381379814756e-03
6.086988856197730335e-01 2.659565468885485579e-03 9.914030453976126547e-03
7.035898514489304922e-01 6.683681462566257343e-03 1.806825948245375417e-03
1.011392910841961701e+00 8.517802807986809069e-03 6.392491666399780989e-03
5.233910163926168702e-01 5.167077567318786521e-03 6.790080967936509143e-03
5.465414970014662588e-01 9.515149105019255968e-03 5.857797672683301080e-03
1.164801502296000990e+00 4.487417824163040386e-03 1.799692391369381219e-03
1.201255815700777774e+00 9.446432566817448279e-03 8.779549344657234383e-03
1.317616077267916630e+00 3.255579869459383161e-03 1.976777648540895774e-03
1.422072401762606741e+00 1.030712509594970856e-03 5.749471014467057682e-03
1.184626675339341961e+00 5.592220471330331712e-03 5.717131487698031778e-04
7.975038547984369952e-01 4.578393647108124076e-03 4.532877948360202261e-03
6.426257769011421983e-01 2.773889875306157285e-03 7.955864411994020488e-03
8.941307241415977769e-01 4.261718187804300166e-03 7.326219741736346956e-03
9.128684059685233665e-01 8.849280087631489905e-03 4.349884368347685729e-03
9.602001624273621694e-01 1.416442868870717957e-03 9.350308505949825322e-03
5.628318511403237467e-01 8.634876344726916814e-03 2.422489374569725823e-03
7.190112763275441354e-01 3.215277011076297757e-03 4.514134026299872378e-03
7.572568484979764758e-01 4.354706276756569773e-03 9.659215102455105673e-03
1.427874729496954931e+00 9.364210417191704341e-03 7.387657612592228411e-03
9.313133346303164029e-01 9.348852574378334335e-03 7.210039065989772358e-03
1.036196646386768894e+00 8.967280252264359791e-03 7.375007189705457336e-03
7.872246070498610804e-01 3.782017041745323709e-03 1.355867609510895931e-03
1.474003495610718417e+00 8.687375208972919483e-03 9.551043016911698116e-03
7.422778629467930989e-01 7.062539046163350759e-04 3.506390153887222697e-03
6.136898911463066764e-01 1.901076442396001367e-03 9.646480838279725828e-03
1.394588116839654113e+00 9.282944258485052377e-03 9.540094001724671452e-03
1.482230312200726985e+00 2.597481927935503185e-03 3.738174328356597045e-04
1.413973299168842512e+00 9.418540852125331653e-03 7.190245976241850002e-03
1.291333049192015192e+00 8.552395854070079378e-03 1.257852785167878689e-03
1.280137567010990463e+00 8.091590098842804668e-03 9.563161904261464896e-03
1.045742035176861373e+00 8.862497734714787703e-03 5.052864461470458861e-03
1.156872923445336321e+00 6.615345743436805946e-03 6.303904791901152223e-03
1.208827982018511271e+00 5.794730560717502484e-03 4.519120069823822673e-03
6.894630369851882934e-01 4.534658938918916145e-03 4.459101357343210614e-03
9.050951613055383538e-01 8.873259208653708555e-03 4.289565189023726750e-03
1.283701790270936227e+00 5.863623328154155857e-03 8.885780138127184410e-03
1.237135743642834740e+00 7.630515885578519411e-03 2.498093164399126532e-03
7.519602755456463727e-01 2.789426559486325556e-04 1.938847449271875398e-03
1.423261863064610111e+00 4.335424649236774633e-03 3.741365786298631643e-03
8.693673512627229094e-01 5.596025385213925125e-03 1.492394694301822818e-03
6.734777450846847202e-01 7.124493932782634091e-03 5.194800360958951382e-03
6.058438445611501466e-01 1.347943443651267517e-03 2.287390589824434342e-03
1.092292420322638957e+00 4.105813243442398008e-03 6.994493367164560105e-03
6.335830652249164752e-01 7.053711236901846066e-03 8.156986023332974192e-03
8.254989968715750193e-01 7.799735822394207770e-03 4.964525536971469907e-03
1.287153428185429549e+00 6.684669011247687531e-03 9.101071938806395978e-03
6.628473304283679646e-01 6.760731343411948910e-03 5.278360679525975589e-03
1.293288000005804683e+00 7.878481737249563160e-03 3.180144227052646849e-03
6.462512035706593494e-01 6.316271574440004933e-04 1.143390399544275690e-03
6.661813673159049376e-01 8.564119371382289750e-03 2.459923718608942461e-03
1.168120327802905090e+00 2.783117673483431233e-03 7.753085163654373745e-03
9.078608605658317066e-01 9.837952878322439587e-03 8.806577730959613479e-03
1.107482309916733243e+00 5.275281903051774138e-04 4.114856949752825717e-04
6.641033211045548335e-01 1.312620712266976322e-03 1.815722941470321490e-03
1.129630955758673450e+00 5.188312765633081719e-03 8.551839721668614072e-03
1.441681753937910981e+00 1.004324489917563130e-03 8.507855054189009114e-03
5.348257381151878542e-01 2.308519090099282831e-03 4.313904748055794741e-03
6.963381514094755254e-01 8.269159648056648160e-03 7.294006901025058831e-03
7.963640061448273855e-01 1.165240953492437435e-04 1.443056309298317279e-03
1.469737030423151847e+00 5.654729536478725858e-03 9.961023551146280797e-03
1.459813969016059421e+00 5.026666564735642745e-03 6.802652421399395591e-03
1.023787594245737065e+00 3.611300880973722805e-03 7.755837416521119479e-03
1.499098790825034833e+00 7.052816542497493055e-03 4.764266313397583566e-03
1.060501823800003240e+00 3.564067717388710692e-03 4.311456973445692079e-03
6.144921419880720048e-01 5.299184351484383451e-03 7.836113395565561662e-03
7.727706690342139861e-01 3.728101183792341313e-03 3.164443522906099353e-03
1.178551110832423587e+00 1.541647299119836261e-03 2.298650157410019653e-03
1.409070422989365134e+00 3.876928640722727450e-03 6.548874298425840131e-03
1.361677936048630855e+00 9.508525406669432814e-03 5.149875647416045192e-03
5.288100344799308017e-01 3.214670682164575896e-03 1.128364698814226944e-03
1.191892246984606274e+00 8.701868936087653328e-03 9.753528083702422621e-03
7.029602886264487704e-01 3.795460172449360847e-03 9.862831333990726423e-03
1.132983989857584195e+00 7.385022047239729256e-03 7.323575987169437043e-03
6.937538728100788310e-01 3.236182306928506256e-03 3.880013314167612363e-03
1.412047353267791738e+00 2.751781381793475326e-03 7.281513862507057837e-03
1.351848035015468463e+00 9.558594894777890138e-04 3.670025355725829372e-03
1.109393727232778293e+00 4.127145238550895649e-03 6.906078565425917415e-03
1.484032084172375754e+00 9.557252053300973466e-03 9.975591485883474746e-03
9.956057403246860726e-01 2.600805864246751725e-03 3.499400438745644583e-03
1.479112093499171277e+00 5.748296414354921863e-03 3.987903057315504013e-03
1.308191932065431828e+00 3.085849628954401790e-04 4.319290458231383328e-03
5.918278502600115010e-01 5.219754827739979050e-03 5.658281178881614630e-03
1.018869347558774896e+00 8.497314850093780694e-03 7.918925887296267979e-03
6.119779420543800530e-01 3.098369062275105335e-04 6.293093865495439677e-03
1.127943894004062919e+00 8.095794719284069713e-03 4.009522587237514431e-03
7.239637822153542901e-01 6.547446073153595329e-03 3.766576568883870345e-03
6.309539435858517731e-01 3.949062038050184242e-04 3.348167995299754490e-03
1.270707604540291857e+00 3.268815118511858749e-03 7.408884362222358140e-03
7.030300160675898580e-01 8.528071595537253108e-03 3.584054331489295794e-03
7.965426432761870679e-01 5.027335079136275621e-03 1.409158990803894207e-03
9.724712288515262593e-01 2.744595508439407177e-03 2.034135664270507807e-03
9.108997299679936210e-01 6.707342979299488542e-03 8.992708392823116348e-03
1.056185467950204071e+00 7.167050566019753967e-03 8.081287866960363024e-04
1.317817484050448407e+00 9.827291603986040153e-03 3.380577546548708262e-03
5.981476405302620369e-01 5.549136631602632694e-03 8.286277077538664604e-03
9.302414691770348742e-01 3.609500560610418626e-03 7.913467104958256046e-03
1.308734548032554512e+00 4.454305256913797077e-03 8.416524902939757566e-03
1.069467554913414276e+00 8.186221139798147486e-03 3.822752933344240878e-04
8.506984406586536318e-01 8.599127615417883133e-03 5.655631352728353843e-03
1.138111007340415259e+00 3.545217914790808021e-03 7.648194156233800722e-03
7.343577614931474651e-01 7.129436768350324617e-03 9.536408410815667633e-03
1.041007878818383858e+00 6.312550790833576682e-03 1.875036203012830135e-03
7.788647107405245462e-01 5.587872240691768404e-03 1.433000879939029222e-03
1.320207265557745036e+00 2.964345788738549474e-03 1.609266819078783569e-03
8.763478383171210417e-01 3.287895500140963680e-03 5.223310852099747638e-03
9.629617172669322489e-01 8.135560268712043949e-03 3.069683536438376926e-03
1.147020426832240370e+00 4.865632903308056770e-03 8.886002175989973079e-03
7.246690536885536105e-01 5.538740445811881664e-03 9.900220094844152871e-03
1.450788222044101294e+00 6.316940040804433672e-04 6.963779715638292352e-03
