# ΔE g
6.330209983824506281e-01 5.311392777480947527e-03
1.264879601673583931e+00 9.430658860165322399e-03
5.672637363634462915e-01 3.356106063178904142e-03
1.014003854745548772e+00 2.898839029692258911e-03
1.320366813071635503e+00 5.392160819666874313e-03
8.044673435332304612e-01 8.699396163365930024e-03
5.467814522453170456e-01 4.217240812033089454e-04
9.547538451988186736e-01 7.767802836925967631e-03
1.201060391904567259e+00 3.356530202434283242e-03
9.234689924549769335e-01 5.466476006350000014e-03
1.110958687004696355e+00 3.223370028204319230e-03
5.478337752020910889e-01 4.378986511412246395e-03
1.280662796960582384e+00 1.646262123715555928e-03
1.386369890500959379e+00 5.001609846092808405e-03
8.246805536644536971e-01 3.030001961018752472e-03
1.356674801868325453e+00 3.723470681327714724e-03
6.458282516387940930e-01 4.151008161075842202e-03
6.886982236812492220e-01 9.660379995326456859e-03
5.456852351683687541e-01 1.564365325462327731e-03
6.029175748008128721e-01 5.293979091376522540e-03
1.357553225192803525e+00 3.949248127017621936e-03
1.362742284731737197e+00 2.077923911408700430e-03
6.423510266332096430e-01 3.509265302513369083e-03
9.844950152751492656e-01 4.014164007976872388e-03
6.094011261853583550e-01 5.704281580701242582e-03
1.339543166578017086e+00 6.485411349026379800e-03
1.345479224826210629e+00 7.897342062572422841e-03
1.491405362839171911e+00 2.936599017016733857e-04
1.331886202946253039e+00 4.494800241721762582e-03
1.480112262562260250e+00 8.295838310587047223e-03
1.398373402856115888e+00 9.618292539536735242e-03
8.182347153581840393e-01 4.145133049033065432e-03
1.069443310414572856e+00 7.245123567406790838e-03
1.219174939366794330e+00 6.653329602017453610e-03
1.014924600716682779e+00 1.173868846425048110e-03
9.985836152952516365e-01 2.921542421699485723e-04
5.565691272590556071e-01 2.242025347332729339e-03
8.363491592156819809e-01 5.842557394954397271e-03
7.533934981520774565e-01 4.831390804100218345e-03
1.293996515041953010e+00 3.369346945341886428e-03
5.644073725443382594e-01 2.705370855839374540e-03
1.420840430315762237e+00 6.704658840967952019e-03
1.047045203094200350e+00 6.361227827460564158e-03
1.255532346774554275e+00 9.939328437577372652e-03
1.360182863523646812e+00 3.939356350413207759e-03
1.273210996472643464e+00 4.569075804811502731e-03
1.018477657431269723e+00 2.937489589123251643e-03
1.007517314071329162e+00 4.022950513285984860e-03
9.449739153870075903e-01 8.307387523545274252e-03
1.440378838518103111e+00 4.224348479664767272e-03
5.144404422161369395e-01 9.384518872381883425e-03
9.954847034235673187e-01 8.470279883223331974e-03
1.465857651156491137e+00 8.836135182224499549e-03
8.362890973645595860e-01 3.186912119552129559e-03
8.909633591079817450e-01 8.189274664886515495e-03
1.225165264542352528e+00 1.239970928747154881e-03
6.363444931801855997e-01 8.506006512738431558e-03
1.454192009959156096e+00 2.317712889952826261e-03
1.390507113465712763e+00 6.740179528420563171e-03
1.109430189200024230e+00 2.476493681070177002e-03
6.926764619805139134e-01 9.552887699270904559e-03
1.288653688212375581e+00 9.043468873983112263e-03
1.207383810892154852e+00 3.361248411588222979e-03
6.090322715365272810e-01 7.621100521969387427e-03
1.029433254388192331e+00 7.452101881847149160e-03
1.122607893258056544e+00 2.569469965820031163e-03
1.385039624911539091e+00 5.455192932978508019e-03
6.276977771500815706e-01 4.207519273241288812e-03
5.441987457915726800e-01 6.340170750333403923e-03
1.490630773760614147e+00 7.141375946515982932e-03
6.998802139889376273e-01 6.012606677412472237e-04
7.661911609071341278e-01 7.096856604551205448e-03
1.499208435336103484e+00 3.742544325937095448e-03
1.212385694571922468e+00 9.339915019185841783e-04
1.419284865241989380e+00 1.092312559575540432e-03
1.244729774638859698e+00 4.824310465110310565e-03
1.437038628722249189e+00 7.157591747633485109e-03
1.099781347769355655e+00 7.260962004361233742e-03
1.279280829991687352e+00 1.389146669931417156e-03
1.015468618509522969e+00 8.118626469675429072e-03
5.152981170371437880e-01 2.007043928641410319e-03
1.042459431182209961e+00 5.343885518876059781e-03
1.310444939802960285e+00 8.128724752417866226e-03
1.228814432084277319e+00 5.971503343213765101e-03
6.076702558194967407e-01 4.020061671503944584e-03
1.000200368394703609e+00 8.631994867059531416e-04
5.995625056401496789e-01 4.702940060264100205e-03
1.242361006040036298e+00 4.805441808612041614e-03
1.106512269581547026e+00 4.147209068929204150e-03
1.299339458066591124e+00 3.337822727361155085e-03
7.210455835345319642e-01 7.609274835328992681e-03
8.780747065970568865e-01 7.927611920635512692e-04
1.458619833861787729e+00 8.490158171118125999e-03
6.938252751772637783e-01 2.633141865598509837e-03
7.366651153107096617e-01 6.790513810189436998e-03
1.370391493280632034e+00 1.286867686802815706e-03
1.173087737189101976e+00 7.765490323819123318e-03
1.236072666272632237e+00 3.497305353069620881e-03
1.147734127020640038e+00 2.231295842429232169e-03
7.389532735244680461e-01 3.230034078734425238e-04
6.348973949579947984e-01 9.206318190868496149e-03
1.398825044131523532e+00 7.625653289854379679e-03
6.582324821547812510e-01 9.375419582236841493e-03
5.376181961629841188e-01 3.246279232766678680e-03
6.427924685990670239e-01 1.048774794686037608e-03
1.274166226327058560e+00 1.144984311854122536e-03
5.068200278825052418e-01 4.397251896241953289e-04
1.180748736369796603e+00 6.915262294933855261e-03
1.076661303090610033e+00 5.567318587989629995e-03
6.509545399690904732e-01 7.331495162117515098e-03
5.944492978223613333e-01 6.435868321911539063e-03
6.698784924727156920e-01 9.913948346366349348e-03
7.138043339007290600e-01 1.293668730610957789e-03
7.330156289117930601e-01 1.924962443090733055e-03
7.213564469566254855e-01 7.383725056185582065e-03
1.314033780746410196e+00 5.524474043732909359e-03
1.379118178855198051e+00 9.871448991884995694e-03
8.325282636860643626e-01 9.423183427125801648e-03
1.139158890942101321e+00 8.323444832891590053e-03
8.017162185193542623e-01 5.716511087624783806e-03
7.780339890126528601e-01 2.079186447745498458e-03
6.251302988782885262e-01 1.521849428874545501e-03
7.613830569610501309e-01 5.237540515737595589e-03
1.053191955266025381e+00 1.154075627910313871e-03
1.115503947374575144e+00 9.233501025766789605e-03
5.311681858021458646e-01 7.933475252014408202e-03
6.666010393121061250e-01 4.191541304097240461e-03
1.013063204370672654e+00 4.492943937234161918e-03
1.195560346534076945e+00 8.630265240762619722e-03
8.935725181078066903e-01 9.227091948658176085e-03
1.171162142379182924e+00 1.548055796291001240e-03
1.480850167484660584e+00 1.647154949747816591e-04
7.933346047223654995e-01 7.220530323501578134e-03
1.483637445733533511e+00 8.175341139235341170e-03
1.135180539830959567e+00 9.501882907826768310e-03
1.495908089867560964e+00 3.839284565629419270e-03
9.448872410177118208e-01 8.749999805032665154e-03
7.693182407652606747e-01 8.500987060796866670e-04
5.878679628011274083e-01 6.681746400367520079e-03
1.379390655440876357e+00 5.095510979574985506e-03
8.521373357557792128e-01 9.605974556600215333e-04
8.243002240208980869e-01 9.753593395559891771e-03
6.760299837226003694e-01 3.503347499517843293e-03
1.430258380199461943e+00 1.290618849454214971e-04
1.327256839009236078e+00 1.355739579818757796e-03
9.958240079444746762e-01 4.220421864916593449e-03
1.144067924420551829e+00 3.103344576881615895e-03
6.149700389299905812e-01 5.982225239194772365e-03
7.651462205207411049e-01 6.757124722360830643e-03
1.407607903183812237e+00 3.825140543765383726e-03
1.389147418552330038e+00 2.607456261734948568e-03
5.231728142846379104e-01 8.772574428486289849e-03
1.463627506476066653e+00 7.825046566725803870e-03
1.080131023909423282e+00 5.051566905698761170e-03
1.333789874308081380e+00 3.704701255245545534e-03
1.350735178766298228e+00 2.539331459609936621e-03
9.246198500870353998e-01 5.457513813248093641e-03
1.088681521173013866e+00 8.098258296309931992e-03
1.270713638402116041e+00 6.743296709552761350e-04
8.503460638276952865e-01 2.920478612396930265e-03
1.453005605816667822e+00 5.726063909245886034e-03
9.551206092184874041e-01 4.124244947285413306e-03
1.290971513777181556e+00 8.059517706076210070e-03
1.445534648612203377e+00 1.027601311176605265e-03
6.043531353895210678e-01 9.207699869213247998e-03
1.321436202001967652e+00 6.715369766167392229e-03
5.502628554176038911e-01 4.945291020687424960e-03
1.312909738099656387e+00 1.768452995537329441e-03
1.431901556311245383e+00 6.644331903248402787e-04
6.933188587790309887e-01 6.341440570973843997e-03
7.544267995657899517e-01 8.743565273591769049e-03
8.375072372147958077e-01 6.874921950789782826e-03
1.130357804650458320e+00 2.729220073028733751e-03
8.254628148727822801e-01 2.771073868913558817e-04
5.634417182704866134e-01 3.914191744714553937e-03
1.091100935730713539e+00 8.306176699384085552e-03
1.175510590106862985e+00 5.443108504376846166e-03
5.655608459920585807e-01 9.057470372107702047e-03
9.164162746376525170e-01 3.355050853250079578e-03
6.809671052451067297e-01 7.994624732534689679e-03
9.601261351978807035e-01 9.264667975794674964e-03
7.593141483306853345e-01 8.343805336237079123e-03
6.105946838692708489e-01 3.724621261605181970e-03
8.875985925716938230e-01 2.164907329527874374e-03
7.645580786182593069e-01 6.915855547640245918e-03
9.520098909620561267e-01 1.526355759678632573e-03
1.060751557381905297e+00 9.392112755464929533e-03
1.210195892754993618e+00 4.504753864187078898e-03
5.188467890269914395e-01 7.004561285574010913e-03
1.341264749494387676e+00 1.555913265194796592e-03
7.101482917484003288e-01 2.996668060990180429e-03
1.296392511964497452e+00 5.553668350086552949e-03
1.341879946180470018e+00 9.777867656973558003e-03
8.533128099935398669e-01 9.029201655069280658e-03
6.103774176310264865e-01 4.189431303522905999e-03
6.223314601447095251e-01 5.735061166269971381e-03
1.495931036680893111e+00 5.876079899430674235e-03
5.913245820189131363e-01 4.732752122971997828e-03
8.198089330531325158e-01 8.367956217058452120e-03
1.044370257465191187e+00 4.583989273099854482e-03
1.440575878201603377e+00 6.056575897868105192e-03
1.257465484931044042e+00 1.409962941791111687e-04
6.458015968527404116e-01 2.235959348081490317e-03
7.353000993357683424e-01 5.323387533103493378e-03
7.423828082324489541e-01 9.650658524621488071e-03
7.638102497834462490e-01 3.958499557092572466e-03
1.389803177314699489e+00 6.736033831977764237e-03
5.346372148913779432e-01 8.299295492946468303e-03
6.723441549489083124e-01 6.303739187460309472e-03
8.787929538625776082e-01 2.315964105261670257e-03
1.043092009379469998e+00 2.812797388578746997e-03
5.352187793858338427e-01 7.211298317797635964e-03
1.310289865992183778e+00 7.541686940862479642e-03
9.346734501045945720e-01 4.600918431216804300e-03
1.045270283313358028e+00 5.468798537495525927e-03
8.532765825889601086e-01 7.294686261151058122e-03
1.479970489420293855e+00 4.050546728642876858e-04
5.360475358193088624e-01 1.110466936300687430e-03
9.194326798771412790e-01 9.373372735846860482e-03
9.807511421010965957e-01 2.038086342802279769e-03
1.203430703694919224e+00 6.134718171318782019e-03
8.801997436713392409e-01 9.308855621316390909e-04
7.446852151590362956e-01 7.759702248837324276e-03
5.109810916324315500e-01 6.732880382415323481e-03
6.588702353684861013e-01 4.767810706133157952e-03
5.463827286386960802e-01 8.548032460839267901e-04
1.119327898386810904e+00 1.673573424302085251e-03
9.020532295914339693e-01 5.114101037515415490e-03
9.878611404361545834e-01 6.083526499151512348e-03
1.099900983528259601e+00 5.749628754127307159e-03
1.175962665908199423e+00 5.598573383195257561e-03
5.873670331224052354e-01 8.234908997749557438e-03
1.449204756652053616e+00 9.790720655193840740e-04
1.381898078805420704e+00 7.300388516484295105e-03
1.358190732665744971e+00 9.953010659774526661e-03
1.083555412345399205e+00 5.977364361234221990e-03
6.084895710745580333e-01 9.217987654592179475e-03
1.487455101640987376e+00 1.469750270656110507e-03
1.361247311277342664e+00 9.675823479068550517e-03
7.167592037103839298e-01 8.348237152796139995e-03
1.184986586144600285e+00 2.012316100710836910e-03
1.397088320620892166e+00 1.698806692212234768e-03
1.109058943809683173e+00 8.306881637296011436e-03
1.350691258531365957e+00 4.785208597882635757e-03
7.468401031831118919e-01 3.080688200116516937e-03
1.271310075052068722e+00 9.115912137092334333e-03
1.208584681202397926e+00 3.277835892372852038e-03
1.370284952023496317e+00 8.729222865476631357e-03
7.792991653495944249e-01 5.516092305956180747e-03
1.475035235613501250e+00 1.132853827889998598e-03
5.405043758452394709e-01 4.416333752138678313e-03
9.540529212215378418e-01 5.349124991114131110e-03
1.292246867361274587e+00 5.762816634578158716e-03
6.633891865307081082e-01 8.841172115795173370e-03
1.438032303554853453e+00 4.394823100937398155e-03
6.730726655548885384e-01 8.635454074215299577e-03
6.153288582738423163e-01 9.018106416515890913e-03
1.463822504252889845e+00 4.573731949727215750e-04
8.615889032908495837e-01 1.078304012439875283e-03
5.092711276100267970e-01 4.010762562497187031e-03
1.340932902568009011e+00 3.451517866076520696e-03
9.627920743509389423e-01 5.734688396328430082e-03
1.449295963938858289e+00 7.929435495170295695e-03
6.102413426201395152e-01 3.486089963227885415e-03
9.513515283938059897e-01 6.592934397552648734e-03
1.127398232660104860e+00 2.174051018975638530e-03
1.123134241512858011e+00 2.317549492427327124e-03
9.295403615882772419e-01 8.854577116406376486e-03
5.730064593083611379e-01 7.651959662788895659e-03
9.865544838475810430e-01 5.802965631936214501e-03
1.395332366366103916e+00 1.729831031563270477e-03
7.712993358445662251e-01 4.925429417925378597e-03
1.055937419580859959e+00 6.236828837497585855e-03
6.196625874430642389e-01 3.972893707136595717e-03
5.090641160354294481e-01 3.851979414715689474e-03
1.039223019576796192e+00 5.834886732442869442e-03
1.057128259770728107e+00 1.775083356325240580e-03
1.325350891322334412e+00 9.286279864438475376e-03
1.297407126290749391e+00 6.408831862271594654e-03
1.420158836683474757e+00 6.737606776408460243e-03
1.314106553148075340e+00 6.467726417368404625e-03
1.478658756126639107e+00 7.082386633396313240e-03
6.386210709164887867e-01 1.000975852035498881e-03
1.144307136383343471e+00 7.495145293322489494e-03
1.056111158006745931e+00 6.846893191434839064e-03
7.864611462081361193e-01 6.118610503817606145e-04
5.851018119475556167e-01 4.993038027094909639e-03
1.442406043446440744e+00 3.828506915494442157e-03
1.035145766911496512e+00 9.287905295023022451e-03
6.864119888100590483e-01 1.877582507006987211e-03
1.053019268439663314e+00 7.663045206680652900e-03
1.254575757726306584e+00 2.336969510448029270e-03
1.479752936124270057e+00 3.750368326446414623e-03
1.005072559048727499e+00 3.915933668937503827e-04
6.099814716372305989e-01 4.222336230237740476e-03
1.014356390476227610e+00 8.297795445073490386e-03
9.962371424442367784e-01 3.869932240513277669e-03
1.498479458003831644e+00 8.969751401378067701e-03
7.195763895694282652e-01 9.333847916507587855e-03
1.170870492141130370e+00 9.616204941202752612e-03
