# κ κ_c g ΔE
7.530067898620393472e-04 6.497929019317342158e-05 1.121229131092436014e-02 2.399717734830096649e+00
4.916102011554570553e-04 3.095970460056287200e-05 1.187243651882358315e-02 2.341025533759849342e+00
1.472999997317484900e-04 4.525563090811547760e-05 1.016486543870631816e-02 2.177857621268840305e+00
5.497555164341926892e-04 1.608794798171047180e-05 1.455437358492536401e-02 2.291802147550574986e+00
9.121002649850829197e-04 7.539804022495631274e-05 1.296855792661215021e-02 2.075122691872713698e+00
4.045774936077747570e-04 7.096582919634042462e-05 1.133792413801826965e-02 2.229347942771094715e+00
6.980994512955490932e-04 8.157516623135179434e-05 1.279949964241917232e-02 2.078802981849671383e+00
5.406152731126925501e-04 9.561288811473483550e-05 1.384627783943527014e-02 2.252371515358994714e+00
7.039695777116951412e-04 4.932637558104526322e-05 1.146719912934177944e-02 1.873347318990069565e+00
8.971398578990314680e-04 5.736110664374131820e-05 1.023118810677264498e-02 2.076541552686423930e+00
9.861086557084307747e-04 4.974342027106355712e-05 1.476940650059557596e-02 1.986390283887540686e+00
6.088909822015684025e-04 3.365283782909150731e-05 1.171625299459383082e-02 1.977243696021753649e+00
7.716923944694422830e-04 8.798288288364927180e-05 1.496884432024246994e-02 1.912180081494810890e+00
1.298713532900251817e-04 1.995509294700363430e-05 1.073678759667530576e-02 2.200313402537018348e+00
2.641065401017967372e-04 7.022299622236946994e-05 1.283361139431786133e-02 1.866265624523954170e+00
5.910689487504289545e-04 5.866583740378439847e-05 1.001578176102318855e-02 1.899322815472678450e+00
9.391567597014300380e-04 7.234991042062621151e-05 1.129342728332867994e-02 2.203641161817918359e+00
9.477500765359873165e-04 2.332630637970260041e-05 1.048241290371793727e-02 2.170941167900203528e+00
1.684215209749905569e-04 4.551734375837893808e-05 1.320036272539024114e-02 2.079126907261714674e+00
5.632492450865683774e-04 8.114812795258715436e-05 1.463319829581216647e-02 1.863694488923348880e+00
2.063438373773346000e-04 2.157574969483969850e-05 1.357293808813059277e-02 2.121796011459199605e+00
4.908418135906483012e-04 6.077851374180002331e-05 1.065361408724934192e-02 2.198083769556392841e+00
8.653401943778696271e-04 3.355107852222015690e-05 1.083559485027822157e-02 2.213216305631444669e+00
6.803672782757804295e-04 3.689806734128174602e-05 1.136128514872559829e-02 2.131375123840930641e+00
1.898964541944952187e-04 7.137281384509082708e-05 1.464190465524294049e-02 2.036132300491671376e+00
4.363366400473687339e-04 7.740761396854928613e-05 1.089508336679557814e-02 1.861467761272106003e+00
9.309899562606797040e-04 1.261790230312263801e-05 1.038651204733377631e-02 1.885294807139607842e+00
6.997521959782340662e-04 3.050790504521697696e-05 1.119842672353234259e-02 2.017133166655829868e+00
4.815425698028197874e-04 2.025378373495820901e-05 1.276253933928754233e-02 2.273996994062101873e+00
1.796347421912226189e-04 2.612399951408912377e-05 1.182071179731313502e-02 2.383882419068668046e+00
6.828291090791053716e-04 5.111821355475788976e-05 1.112064656896776145e-02 1.961379088027426221e+00
4.262995929250266145e-04 9.037264542312298189e-05 1.259020789550783191e-02 2.381098420121333881e+00
7.478920445520084595e-04 7.425066362286994264e-05 1.093420627915444449e-02 2.151082606979600964e+00
7.560505370059073795e-04 1.813602087055798484e-05 1.421345593116307530e-02 2.185946217454406870e+00
6.452124716979694636e-04 7.191137455323828832e-05 1.434176514062798086e-02 1.905295167381014787e+00
8.302626719697859268e-04 4.210049003592119735e-05 1.004450339454938251e-02 2.198664768801962932e+00
5.660295028485559914e-04 7.527211614817805080e-05 1.296855085672276447e-02 2.334902287096360052e+00
4.442237245112353405e-04 8.998998424310151220e-05 1.311529836378735880e-02 1.804687797635986746e+00
6.498523291182171880e-04 3.260747723841350937e-05 1.453167852943157423e-02 2.231645245398823363e+00
5.857877663739827689e-04 2.896440449063342735e-05 1.330341594048787407e-02 2.074895556534257945e+00
3.661250894421202366e-04 2.551833428832232651e-05 1.223035070883507491e-02 2.325442160504910927e+00
8.472833118086176615e-04 1.069182329610452183e-05 1.003788764057925165e-02 2.197008309903488499e+00
6.728493493955754008e-04 9.579835748306522411e-05 1.256368800096333525e-02 2.238160849452831336e+00
4.978039869957984632e-04 2.909769134776265083e-05 1.312139060938261742e-02 2.303116210187228674e+00
6.471517663022485420e-04 2.078726965784435924e-05 1.209814427632373290e-02 2.147729358615591888e+00
9.647916905430711830e-04 1.430701810687252167e-05 1.101932296345440633e-02 2.358177837890742090e+00
5.272534068740700143e-04 4.507453961177758638e-05 1.179654631344065861e-02 2.068698673198331672e+00
3.322625564231723467e-04 8.728224977798367857e-05 1.441504396638634833e-02 2.105207548375070736e+00
1.942864239657526989e-04 6.818948955550384935e-05 1.453670705688631451e-02 2.170807146965334500e+00
8.011421435723475003e-04 3.909275988614752676e-05 1.210592585728124948e-02 1.908041803413440318e+00
9.508219748892973505e-04 3.333032553123380608e-05 1.080378621382065141e-02 2.261314876302816135e+00
7.429755174173360757e-04 7.402587353181736593e-05 1.433797453966299817e-02 2.184810337737820518e+00
5.401111201666585447e-04 3.287589907657424368e-05 1.332794936861097720e-02 1.862431082376808877e+00
8.994878412331970639e-04 9.897427838865161345e-05 1.398035614024354875e-02 2.353393007496386691e+00
3.003707593751551498e-04 2.735005835662209341e-05 1.480181007750644602e-02 2.099674954421556272e+00
6.878027159194445486e-04 8.544761962013274652e-05 1.363255074570865130e-02 1.997646614116402208e+00
9.528721317735477014e-04 9.755624755074511988e-05 1.424362505042744975e-02 2.063460184816507947e+00
2.161903038418630757e-04 1.981916624310923883e-05 1.305806448187181099e-02 2.202808094983997211e+00
5.482636344351242332e-04 8.747967997592815098e-05 1.058767523725065614e-02 1.956946041953386839e+00
8.823918853424762539e-04 2.090396146394005216e-05 1.062347081348371039e-02 2.342254524639901803e+00
9.866056453725702627e-04 6.317705154066651863e-05 1.148776621992836366e-02 2.153459257713536967e+00
8.056588979210140217e-04 8.392618724119979491e-05 1.211008011812816226e-02 2.264527134255621466e+00
6.490409908688945639e-04 2.349867033465995997e-05 1.416304119991586112e-02 1.822542669547700278e+00
9.093338103362272806e-04 6.263615178527311307e-05 1.163228474227603546e-02 2.151743179292184838e+00
7.978475776872343862e-04 6.422696036519125271e-05 1.112197225542358760e-02 1.851904540237076402e+00
4.853853327734854867e-04 6.437701348318582411e-05 1.284901760028768318e-02 2.321872830251033637e+00
2.414657337777798636e-04 3.898106481860194762e-05 1.308633249844627471e-02 1.996491994486139010e+00
8.884336936943516318e-04 4.592102389774226789e-05 1.157232961795470576e-02 2.159533756281074357e+00
2.797414361228606617e-04 7.423237082949370256e-05 1.242923250101785754e-02 2.368853409474877214e+00
1.046584214858121943e-04 8.734183766387408577e-05 1.310075549678698346e-02 2.318817860004485976e+00
6.113281222266082416e-04 6.937121122966729929e-05 1.435253025180082201e-02 2.087676898183345564e+00
9.521342877813610125e-04 6.769005313457037646e-05 1.491304676222522316e-02 2.342908105535342678e+00
9.680910637786253100e-04 1.465281706366463910e-05 1.420175121893347409e-02 2.079615086587869754e+00
2.401387975129231972e-04 8.611960706695415341e-05 1.317863091863332586e-02 2.109646662919565152e+00
2.608176947948708272e-04 5.841728606239487509e-05 1.408643528866502723e-02 1.921488438653604192e+00
1.234719438562491506e-04 1.398266423544279827e-05 1.334588127770225396e-02 2.234749220077436593e+00
6.229095874308935828e-04 4.403949422288645505e-05 1.203150964664210544e-02 2.333663037670349993e+00
7.302710751680343421e-04 2.703113729127205270e-05 1.208570557033620749e-02 2.383289086420209646e+00
4.841630010291066155e-04 1.096780333163311621e-05 1.266847497814444119e-02 2.308866103703147488e+00
8.354857838613780020e-04 6.175978431651648064e-05 1.299784826801199909e-02 2.299814153422180762e+00
5.706002024981155982e-04 1.413069378744643347e-05 1.287912952453103103e-02 1.892188214500906129e+00
9.487982506071362173e-04 7.170921098892201308e-05 1.366226026141553751e-02 1.959418370273366072e+00
9.430824638366056608e-04 5.909756505949958447e-05 1.175483882506876167e-02 2.015134314591456199e+00
3.830400961892221879e-04 4.254323032753240590e-05 1.233454392089506323e-02 2.152170441676694246e+00
3.907748459487348728e-04 8.817563112437891567e-05 1.160216717843824338e-02 2.006543214053410740e+00
2.451556797769195348e-04 4.240204509702374946e-05 1.320389757920945213e-02 2.173536104421107673e+00
7.950969871954501880e-04 1.528426884005820130e-05 1.312703187482314529e-02 2.280836755480181388e+00
9.247987747268015960e-04 3.093975604920757043e-05 1.457036028071252362e-02 2.077619635458105130e+00
8.617257550028618049e-04 1.051428057734558735e-05 1.289200894947237393e-02 2.133791514534082001e+00
8.354267520501914429e-04 3.419201898818237173e-05 1.408501081149639463e-02 2.294272675742242917e+00
4.274701518608746767e-04 7.597490363775812787e-05 1.366488371043630620e-02 2.133356872652276248e+00
7.887650811124153694e-04 3.084735777375049033e-05 1.093268434326066796e-02 1.815689653581318064e+00
8.656824634625094692e-04 2.903980678665141327e-05 1.328670960482643444e-02 2.238277837067564668e+00
4.633153183863801994e-04 4.241873167250130610e-05 1.220589421141352569e-02 2.323631498563501374e+00
7.973747861287728634e-04 3.887292856093036613e-05 1.261226356413224642e-02 2.281771971827370127e+00
2.693155356591848200e-04 2.142910448761067965e-05 1.057474134686663125e-02 1.935980661534510094e+00
5.704620493698407766e-04 2.624624475578970427e-05 1.111945736025166977e-02 1.858769717848826941e+00
7.861492537053538015e-04 6.587030389238624905e-05 1.320864328081668669e-02 2.021544215790725296e+00
5.340421757933449219e-04 7.719051894724873720e-05 1.215328623032738316e-02 1.810248402056847006e+00
9.036561139539316546e-04 6.072489093569489918e-05 1.488898195007185184e-02 2.141663179444539988e+00
3.437030019169307516e-04 8.412962829899762096e-05 1.147844641156995152e-02 1.810372137064262699e+00
3.138708325500766242e-04 1.500201517460157200e-05 1.051524183612455483e-02 1.940505814172718724e+00
6.804413475451131848e-04 7.846043788703657154e-05 1.031146036842032869e-02 2.223158236310160518e+00
1.698943380304205187e-04 6.081775805568786006e-05 1.339819584185319989e-02 1.954752025422457962e+00
2.128080052103208759e-04 3.772292813524348153e-05 1.420539042631611265e-02 1.969153860432252046e+00
2.169473795553184307e-04 6.744686058856346942e-05 1.313678061122551359e-02 1.957314982307587714e+00
4.687927908148077833e-04 7.018107119590944940e-05 1.331252360037358563e-02 1.989528205327097732e+00
7.863916549442039050e-04 6.783295591991333182e-05 1.487199825877424941e-02 2.372170766384280149e+00
3.276670460831986368e-04 6.416095972894336676e-05 1.363248006522610467e-02 2.367983650615446134e+00
8.115213943341406970e-04 5.952146709220605404e-05 1.117190959874202714e-02 2.133276242758614938e+00
4.751695938323385578e-04 4.891840434531576277e-05 1.032776407093162832e-02 2.138284677395717370e+00
8.588321770291547017e-04 7.305978210016268834e-05 1.279298460257560083e-02 1.878924887885924377e+00
4.791614150787486910e-04 5.678108186726584596e-05 1.176190781602609765e-02 2.185021020793934010e+00
2.971663018462633913e-04 3.109472464135612708e-05 1.474944847955191735e-02 2.256828398210937614e+00
3.828282791190271953e-04 1.790380638842160418e-05 1.391982582166539917e-02 1.813609507764200490e+00
4.927236299988221315e-04 7.106877699103792052e-05 1.010838537933576864e-02 2.033476710179616287e+00
1.518412025151863140e-04 2.255398202254025008e-05 1.195676569405718440e-02 2.238201098163925540e+00
9.850593221505346987e-04 9.946973584255044531e-05 1.281494610353988567e-02 2.269561934441799878e+00
6.990041813933950193e-04 3.347851710626912751e-05 1.092173977902557817e-02 2.231014690336054596e+00
8.987411673914590853e-04 3.446743923641187076e-05 1.016487089780220704e-02 1.917319429341625581e+00
3.143047910137991173e-04 2.013219142550725738e-05 1.450743218151060408e-02 2.247033892211832917e+00
5.620608188530118411e-04 4.716992556573239629e-05 1.230712969119162302e-02 1.935256575086828246e+00
7.820090891019960315e-04 4.398497047107993957e-05 1.039374888183662062e-02 1.913769174587031108e+00
4.706032516555093588e-04 6.458012480559819702e-05 1.461106632981137160e-02 2.223306029674525064e+00
7.557984793731997893e-04 7.854682981366964509e-05 1.111514318742124439e-02 2.364663754644388938e+00
7.024754297417612047e-04 8.897803753584820983e-05 1.264398744076396068e-02 1.875133972603785670e+00
8.372437041126756015e-04 2.856596908920443369e-05 1.115834744524599881e-02 2.116620340053008142e+00
6.646781493553259937e-04 6.916154406252319369e-05 1.091857420888293559e-02 2.193290977930831165e+00
8.530613496674971158e-04 6.268469076335355175e-05 1.426081967710711787e-02 1.987376999263878785e+00
6.797808896324589005e-04 4.321963390101319041e-05 1.042092608207893442e-02 2.021860313148220012e+00
3.400137733596839216e-04 3.159466585673590804e-05 1.178755992415377388e-02 2.259240426766185639e+00
6.416943137017264327e-04 4.690138879297151502e-05 1.454819676010325573e-02 2.306802815266122408e+00
9.058920074655450478e-04 1.840738667185599432e-05 1.367945186983773181e-02 2.074738705131793814e+00
5.724478845369188789e-04 2.477458586172877634e-05 1.062899409500340370e-02 1.808609216801940756e+00
8.739974463981048424e-04 9.903853823076657888e-05 1.314997936969886094e-02 2.113448429376512117e+00
9.379878504386239720e-04 1.871609230591353158e-05 1.195006583959030630e-02 2.161621373656052558e+00
7.611042981331505143e-04 4.421239635772270101e-05 1.400423335535643486e-02 2.322011793292204196e+00
2.561429481326018913e-04 3.178116822692186031e-05 1.074672144538083712e-02 2.281521085962776141e+00
8.005052412490475068e-04 5.053265322429505250e-05 1.459816553053192023e-02 1.969537872151948754e+00
4.797053037426795294e-04 8.153744527348774770e-05 1.062679831232559574e-02 2.340214605409145499e+00
9.021532741875710245e-04 6.378577607036000751e-05 1.061414382142734231e-02 2.343059089693102059e+00
7.595703238797070099e-04 6.002305255633013525e-05 1.257401475261986715e-02 2.283072968532624536e+00
9.670480328037949196e-04 5.786422723100129520e-05 1.381953860061941805e-02 2.272698284233575894e+00
1.672511116769197616e-04 3.154047497080895995e-05 1.151137142783365680e-02 2.226594794198530458e+00
1.946045805213580580e-04 6.091003990794066527e-05 1.493430293926594626e-02 2.050866529058166243e+00
8.735720919716889223e-04 2.913494375153997284e-05 1.489865549672603207e-02 2.362326358066553222e+00
9.485118733238459381e-04 7.087532585348796572e-05 1.454269508179830209e-02 2.068846971870177853e+00
6.477468843050766898e-04 6.880721025438811230e-05 1.162161342954561895e-02 1.912763466706945970e+00
2.532202488923581849e-04 1.391774998913250023e-05 1.245506659863513874e-02 2.309547726422443326e+00
9.474063997147196860e-04 2.928891622432942598e-05 1.466915815414005474e-02 2.301028727631677651e+00
4.687058566660868425e-04 2.320151650739307958e-05 1.152027827224747988e-02 2.035848952748524621e+00
6.726998168425569373e-04 3.729372065490947603e-05 1.063475900696890519e-02 1.927644598397832310e+00
8.393385424465428903e-04 6.486670508765591658e-05 1.000101819143916007e-02 2.356418739663395101e+00
1.282746831759549880e-04 2.013314980843944899e-05 1.352798550139369498e-02 2.267172030522125681e+00
3.358910428033282645e-04 6.125122066720850513e-05 1.244578607714198759e-02 1.844650564695694772e+00
