# ℽ g
6.469083836558053337e-03 1.953844632638913198e-03
4.837942984743839880e-03 4.114016429887002585e-03
4.429075385428925954e-03 3.495771066381601119e-03
3.687264497214974047e-03 2.983331954528630273e-03
2.195626471874942767e-03 6.776652018114305391e-03
5.124703644017453499e-03 1.609165335194215557e-03
2.174177731696895141e-03 1.398327731485389828e-03
1.177130817082153429e-03 8.580751634842849473e-03
9.601939171723103059e-03 4.601917199039627301e-03
3.426752544002398173e-03 9.861272000732571041e-03
2.992880854610220111e-03 5.637257730670706783e-03
4.156296408040918190e-03 8.448407375746737336e-03
7.362618581737120742e-03 7.057085912258344654e-03
1.024713343049204724e-03 6.760885404140570300e-03
8.651251847394203845e-03 5.709809127453215234e-03
1.109378781694234789e-03 5.876828328170027350e-03
2.179200276231170810e-03 4.092073145996940123e-03
8.323489205683116260e-03 7.863496958145914373e-03
7.406650687989367599e-03 6.542995853878332858e-03
5.231672855319322458e-04 7.172584056864190517e-03
3.675260071027426200e-03 9.637130427069252187e-03
1.075706074416062780e-03 4.141683927255347328e-03
4.810791603419289388e-03 9.994037512394240205e-04
4.437243883196216794e-04 2.279371898850999362e-03
3.350478330768070102e-03 8.847956229679756687e-03
2.208264016597278874e-04 2.165247668920021289e-03
6.674088968684160558e-03 3.694127033275255122e-03
1.390953346320097711e-03 7.536810224197540431e-03
9.194614168622947462e-03 2.183446622294239053e-03
2.316103483367076745e-03 6.869031971193438439e-03
7.451104161010049104e-03 9.698923386278644407e-03
5.576725781522565671e-03 3.566351722513387383e-03
5.739941533830467818e-03 1.018854016703105289e-03
1.224970184691096106e-03 1.306657198290436719e-03
1.396873299382177334e-03 8.298208113543337552e-03
2.275097379751137234e-04 8.723805780922314068e-03
9.806193886135893337e-03 9.550520928046413865e-03
2.901403807472670857e-04 2.278666285127667508e-03
6.894087809326697805e-03 4.413697178660078331e-03
3.554652880150957484e-03 9.883070471207098390e-03
4.990772685309575671e-03 5.948492333287230815e-03
1.594219019630439002e-03 7.051589412663527082e-03
5.111443336045448649e-03 1.800425055405420515e-03
2.090697779843931053e-03 4.715840383858475177e-03
4.675818506625335422e-03 2.077434082451068507e-03
7.467466097349032342e-03 5.685456362705012916e-03
3.999887409432805081e-03 9.106757684691902180e-03
9.842591014722242015e-03 3.129064292984073178e-03
2.967087514085811444e-03 4.654304149009210953e-03
6.022445807454801341e-03 4.352718415551150234e-04
8.319758100833518633e-03 3.701030833129902316e-04
6.928384407493581518e-03 5.931898855102387021e-03
4.949200101307158796e-03 6.638095829743882216e-03
7.223178084797616215e-03 5.429079930531920464e-03
3.854408387236591890e-03 1.209772649091952947e-03
1.587190597393609666e-03 7.571490492482031882e-03
8.818235637887688206e-04 4.731268660307160791e-03
3.936022906873148583e-03 5.952221698849031323e-03
8.653506344967394973e-03 6.951225730587460216e-04
4.020636667104834222e-03 7.156996621463730841e-03
1.590363439059492342e-03 2.008332757146638614e-03
4.840482189892020629e-03 9.761248100516357537e-03
9.028783564758174549e-03 3.683326431268682012e-03
4.435995177887704435e-03 3.344355014907671696e-03
5.579078026265281084e-03 4.211570367988907992e-03
2.127057767526345771e-03 5.763523920630155006e-03
5.069305326719757664e-03 8.970247628218101441e-03
5.450984802012623712e-03 4.964836887949850182e-03
1.117558081417504895e-04 4.927638204158569200e-03
1.040676887596860304e-03 3.107667358211186562e-03
9.122206753898562392e-03 8.578277697170620317e-03
3.182984308293058864e-03 6.067041236533169367e-03
6.634524363719515594e-03 7.345181182078037649e-03
5.624287301321129022e-03 3.682110056109059830e-03
3.401793447363579952e-03 5.869064904432124904e-03
3.645374458447057497e-03 2.822778579587373066e-03
4.023459007211624590e-03 5.710299424354426008e-03
9.977618864261879675e-03 9.860848416371860783e-03
7.992535705123555295e-03 6.027748627704528420e-03
4.374091443953616147e-03 5.041867201346464898e-03
3.112315296097302106e-03 1.903538106887918847e-03
3.043862901908488041e-03 8.714094650730993749e-03
4.103667855822469394e-03 5.589097108511324394e-03
5.237727226938999892e-03 7.174257611494593749e-04
7.092248064034134547e-03 2.840104394099512118e-03
2.492050398828297205e-03 4.781220470902279064e-03
2.890605228975369565e-03 7.147442858216385489e-03
8.818925231825390509e-03 9.536331303749232685e-03
2.364081171857830132e-03 7.472624511828425756e-03
3.473193225183232591e-03 2.423731333701824135e-03
3.413629806150860532e-03 9.149864705731898876e-03
5.603969881062733499e-03 5.169212401922171178e-03
4.007435200602499728e-04 9.400668771918023470e-03
4.428989735131788272e-03 9.973130178822181210e-03
7.826493374632821631e-03 7.587557847520602725e-04
2.420943008821622305e-03 1.378692072419809888e-03
6.267295427837300294e-03 8.060623882854674399e-04
4.528917429087332865e-03 4.064834582369111077e-03
8.773782765395934935e-03 2.131773724292159670e-03
1.376242173661017167e-04 2.482162159397471347e-03
5.258931219214978310e-03 4.182485439326735039e-04
3.481660283963776241e-03 9.089307745996855897e-03
9.338519581173028092e-03 9.708651069706909949e-04
5.554640523848749546e-03 4.295011671699183742e-03
3.444450054819640956e-03 8.398872148750024386e-03
2.271359408846589101e-03 8.969280678921562680e-04
7.521023162156164309e-03 7.713902598541159256e-03
9.034233159630155469e-03 6.821291085240759923e-03
1.245745194748275591e-03 8.874770831236999946e-03
3.500718055842424320e-03 5.542649477640621686e-03
6.989650473989830054e-03 8.506735320562369695e-03
6.715873106850470987e-04 3.037551371731773715e-03
4.224400008456251007e-03 7.909348119865426685e-03
3.557284321858940508e-03 2.431477187834329284e-03
6.669318947773355058e-04 8.123552028674242698e-03
7.153187197894040651e-03 8.998910438421870578e-03
2.316589073268171886e-03 4.382850397652722149e-03
4.387312244919079575e-04 6.915954375497134453e-03
1.170797247882910709e-03 9.872291556102521723e-03
9.090163440031004752e-03 9.850055964001229458e-03
3.082184082674151778e-03 3.052004299503842822e-03
2.013772895946825455e-03 5.441193603670337227e-03
8.663195435642504980e-03 3.665172435637550734e-03
8.671240856169054254e-03 2.541065060546470085e-03
4.248738356049270963e-03 9.626900918308202784e-03
4.974304555724928453e-03 5.595002085756704650e-03
7.947102958070642945e-03 5.203708127426806551e-03
8.283316551327317770e-03 3.006184566206317795e-03
6.963664146598500318e-03 3.731339595358639308e-03
6.148914338306517464e-03 4.846557753839227621e-03
7.914098385535663777e-03 3.825362051394528944e-03
5.339856558795945743e-03 9.145961194609078179e-03
7.010850888956452615e-03 9.477635085131275172e-03
3.595659695712443999e-03 9.111824005621653455e-03
6.955738084704904053e-03 2.535516412059643163e-03
1.761202914577392458e-03 3.438586569816197251e-03
1.626753031118778224e-03 3.360137741882662527e-03
3.777767915565625068e-03 9.288129486299926546e-03
3.265565308276754605e-03 9.822434882959790031e-03
9.312467280221383911e-03 8.547018836109254725e-03
1.962373249850479177e-03 5.198193871690302663e-03
1.042367529802360610e-03 8.002025248698621876e-03
8.159925186087227389e-03 3.148080052622289488e-03
9.324193274996391695e-03 6.897723590998086109e-03
7.727113042078362359e-03 5.718633350248703180e-03
7.392005532237704533e-03 9.235949365892399954e-03
2.902851545295688940e-03 2.834118863869893208e-03
9.167186991308945432e-03 7.395777218485915204e-03
8.313287610240589764e-03 2.721483396256926379e-03
6.492254137809560892e-03 9.899990835618705312e-03
2.858686725291862633e-03 1.415103890180185444e-03
4.269377789127927481e-03 8.597676279334233104e-03
4.731510940119722057e-03 1.986693545095686349e-03
1.887703479461619619e-03 2.950872650262207578e-03
8.607197603331000202e-03 6.717390254958289023e-03
4.967944741242727967e-03 5.360258866851462696e-03
4.701062990412860874e-03 7.476936823846233419e-03
9.062293719363567757e-03 5.579697533017199604e-03
2.702246274369737161e-03 8.803569665613030643e-03
6.298561497151092259e-03 8.206665449001629420e-03
3.972501842429664899e-03 4.129787306330478559e-03
9.673549380641769876e-03 3.766197720102882913e-03
2.350530101517423788e-03 6.283170800574602519e-03
5.908441130227532270e-03 2.411182139086962429e-03
8.696565679481878600e-03 6.069035638682739910e-03
8.008620478538281198e-03 4.732232718615297755e-03
9.473906527890206195e-03 5.976168542441618985e-03
2.195590492320292474e-03 4.537764339497378681e-03
8.438012278767555857e-03 6.462426583947506083e-03
4.119397394744265389e-03 4.223899867295172021e-03
6.201019470208064648e-03 9.778316814779664315e-03
3.205776664112777816e-03 7.812439316596331632e-03
3.713322120860377933e-03 9.721933749484035908e-03
9.171287524806672267e-03 7.234440863666711900e-03
2.442848886507924429e-03 9.637637250492639765e-03
6.616749497714762528e-03 3.265391164822174872e-03
7.956841390737271619e-03 3.439763065554422329e-03
8.058439481777590618e-03 1.780992395114668753e-03
8.901655284826339234e-03 5.052778106645132135e-04
4.918059675373189247e-04 9.062100370619052825e-03
8.724621960381361355e-03 9.513878353825503537e-03
2.044360202241204960e-03 7.811969457777519221e-03
5.451667536299255323e-03 8.955283763030015554e-03
1.193759432830086191e-03 8.469058684996698047e-03
2.368326500789674511e-03 5.787282413759531341e-03
5.852630685426677380e-03 3.410859218332614601e-03
3.682413977889689737e-04 2.060547792724595415e-03
7.066250464213155811e-04 1.254538539620586525e-04
9.056721770058430432e-03 1.301288712084106361e-03
7.673732704000090811e-03 1.835851315800766936e-03
5.439597663008792841e-03 5.710364996022878649e-03
2.132224428638243661e-03 8.782470699699517630e-03
3.584451910220946575e-03 6.799387911012526320e-03
5.852486303276015905e-03 5.810454534573647120e-03
6.990886109816488343e-03 8.252454048184390285e-04
6.729455074208860917e-03 5.070294888142696035e-03
7.188542998124186623e-03 7.800008210001219307e-03
2.945464045371545998e-03 8.767048666618927968e-03
3.744614411964968057e-03 8.029445581841435781e-03
4.883879869279370532e-03 9.366483682385030526e-03
2.755347164759668586e-03 6.429447005750695519e-03
8.784829791987020312e-03 8.125193519479411916e-03
6.530124179576981755e-03 1.812182674962594785e-03
4.547366526053614466e-03 3.959814735104267257e-03
8.994675072001972679e-03 2.771475465116124675e-03
6.218935610779288995e-04 7.826840472580677555e-03
9.639599721734915753e-04 2.478370287825607671e-03
6.245521674451053572e-03 7.022985039090309800e-03
4.771196650534375618e-03 6.387064341914263851e-03
1.152751338304252053e-03 8.513273599999822416e-03
7.715220033573622028e-04 2.800225578034972688e-03
9.579903403901154565e-03 9.840277120633116048e-03
2.110830961841699341e-04 1.963798841502587770e-03
4.012779424021814360e-03 3.566423253147085748e-03
4.363352904135896389e-03 3.461430786833731999e-03
2.876209732025388020e-03 5.986194769715448734e-03
4.122846425785655321e-03 2.320322631688747847e-03
4.406336973065420187e-03 2.410705762774725293e-03
5.697808111064323272e-04 8.476211930519828713e-03
4.504258287703579084e-04 2.264525951427255861e-03
2.500021836623411015e-03 5.375742324935877010e-03
4.280459999745384048e-03 9.534466308013566163e-03
7.006490287368057068e-03 8.671449995913917868e-04
3.854714635358366583e-03 6.084524730164094994e-03
8.760150114993283527e-03 2.574716083305598861e-03
6.386307270426672296e-03 1.976386356863164568e-03
9.568491836740177945e-04 4.045593938406778604e-03
9.459341453001338497e-04 3.044494869753372641e-03
9.382393178146021528e-03 8.145966292344392762e-03
8.202350257612438938e-03 2.107607821043098149e-03
8.051096941812654548e-03 3.632568987313830166e-03
5.568139151531193570e-03 8.946959526536971130e-03
5.446689909533065400e-03 5.057216512951809295e-03
7.938857976017283172e-03 7.391063800895039324e-03
3.093288375304323237e-03 5.934971522901645417e-03
2.760619666418609713e-03 4.454235788938502166e-03
2.164246425037734921e-03 7.898157133578670094e-03
5.346084661703458599e-03 2.692253204235296564e-03
2.109672959723321150e-03 7.475220420763438282e-03
6.373601044098847410e-03 6.257466236588456014e-03
2.116059806149969691e-03 1.456770278338823804e-03
4.016079117541641874e-03 3.300399094943064996e-03
4.745684799706363644e-03 5.956876734516586063e-04
5.380269720132565582e-03 2.212115887615947064e-03
6.078251496712988242e-03 9.345477398171512726e-03
5.975839455000851383e-03 1.244661141456751899e-03
5.728285724213254097e-03 8.485205288666638340e-03
8.613688299468532641e-04 5.620023642082408975e-03
4.112690196893873176e-03 3.223034297797431735e-03
7.506392946359531290e-03 9.500543315513065509e-03
8.922653013880746387e-03 6.358516744117145326e-03
2.060927303587908876e-03 6.301220626605001131e-03
9.216364150069371319e-03 9.953566006255364779e-03
2.891407817694383151e-04 7.497228942668180372e-03
2.267322324719638332e-03 2.965331022653733360e-03
5.138187635865758274e-03 9.137997696791721677e-03
9.932987949824655452e-03 9.543812581406397461e-03
7.897806497407140053e-03 6.718663699620765553e-03
7.368803862363828075e-03 7.908833405439920014e-03
5.076001260408815295e-03 7.994278975192579961e-03
1.730274226508891683e-03 9.120091667029173524e-03
8.474633410670345465e-03 9.396960480849807229e-03
2.262622592576277701e-03 4.568248408841009455e-04
8.722754080009480909e-03 6.711482243138549610e-03
8.773661356737110645e-03 7.488571890456991419e-03
2.558018971438436213e-03 3.108649620399164988e-03
8.372947126833497206e-03 8.655004849371858433e-03
2.197099721551498772e-03 1.061444379257241860e-03
6.730911877018151690e-03 9.574613728742785781e-03
6.900420403069635819e-03 5.666630453744873896e-03
1.009887839080777356e-04 3.186443620735558181e-03
8.088142342464519838e-03 7.120636523640708334e-04
7.993872032970885527e-03 7.925484809992298929e-03
4.119861348902171747e-03 2.455819887107150035e-03
3.134226279831828221e-03 1.275734149167716421e-04
9.236470916291296407e-03 3.538872154528618398e-03
6.557984432472585730e-03 3.885821841733197272e-03
9.353209842871443996e-03 7.782737422348751100e-03
3.828808122965621577e-03 7.966383632800919795e-03
5.703118930374138050e-03 3.994306888046959955e-04
2.180284486293801883e-03 8.289171191463180072e-03
6.936091342679273110e-03 9.782433749641666551e-03
6.859958342536974681e-03 8.701876367701708373e-03
6.883770053271395101e-03 9.122494863848621197e-03
1.125591964111711477e-03 8.549476100599587985e-03
5.577987994717253407e-03 4.501588179137872014e-03
9.225096517194775192e-03 9.755923032762486846e-04
4.392172402528433939e-03 7.990210968287475568e-03
4.086028562656001881e-04 6.453818483802237042e-03
6.559602848174771184e-03 5.733303802986308012e-03
7.263761111450064110e-03 4.668921443078524747e-03
8.799057042974914311e-03 1.355813602446067408e-03
8.906367521900136058e-03 2.412828553840235066e-03
3.576514820800147723e-03 8.359984109862148016e-03
8.771542392133057156e-03 8.129818154930284341e-03
7.358090310875257251e-03 7.484543288490987795e-03
6.485219033379706517e-03 3.534937231929661822e-03
8.692688956835540118e-03 2.149022215457136072e-03
9.357750000370963425e-03 2.217213678072540821e-03
7.058271329964204040e-03 5.320348894967429076e-03
